Unit price,Quantity,Total,cogs,gross income,Rating,Branch A,Branch B,Branch C,Mandalay,Naypyitaw,Yangon,Electronic accessories,Fashion accessories,Food and beverages,Health and beauty,Home and lifestyle,Sports and travel,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Morning,Afternoon,Evening,Night,Cash,Credit card,Ewallet,Customer type,Gender
-0.863957440677448,1.1796879399271225,-0.06693482241769877,-0.06693482241769869,-0.06693482241769888,-0.622252075581228,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3538189678339099,1.5165010562517827,2.597484194949566,2.597484194949566,2.5974841949495664,0.19659685480412747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.005001947767923601,1.5165010562517827,1.0484283186517827,1.0484283186517829,1.0484283186517827,0.07961843617764797,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.382049319266081,0.5060617072778021,1.4530708924326163,1.4530708924326163,1.4530708924326161,1.483359459695401,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.08517614583528921,-1.5148169906701592,-1.0673846217496328,-1.0673846217496326,-1.0673846217496328,-0.3882952383282695,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.218154249979754,-0.5043776416961785,-0.9092178638539644,-0.9092178638539642,-0.9092178638539644,-1.675057843219543,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1797609720320015,-0.5043776416961785,-0.891710528742344,-0.8917105287423438,-0.891710528742344,0.25508606411736745,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.5232010764269361,-1.5148169906701592,-0.8840296145634714,-0.8840296145634712,-0.8840296145634714,-0.5637628662679885,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.457330256418537,-1.178003874345499,-0.49075822657817547,-0.4907582265781752,-0.49075822657817547,-0.856208912834187,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3899538176670887,-1.5148169906701592,-0.8992198023809068,-0.8992198023809065,-0.8992198023809068,1.6588270876351205,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.9844069401213777,1.5165010562517827,-0.06809339606479131,-0.06809339606479113,-0.06809339606479128,0.48904290137032597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.437974586464926,0.16924859095314188,-0.8680241341795635,-0.8680241341795634,-0.8680241341795635,1.71731629694836,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.19045933421308,0.5060617072778021,1.3001820811514808,1.3001820811514806,1.3001820811514808,-0.9731873314606665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.4505549720748159,-0.8411907580208388,-0.09229471224850194,-0.0922947122485016,-0.09229471224850182,0.13810764549088797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7989984610203079,0.16924859095314188,0.6620654624139645,0.6620654624139644,0.6620654624139644,1.015445785189483,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5362679903582364,0.5060617072778021,0.7781373777986044,0.7781373777986045,0.7781373777986043,-1.3826117966533444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.15873409053866855,0.8428748236024622,0.7296060150259509,0.7296060150259509,0.7296060150259508,1.1324242038159629,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8575585610194892,-1.5148169906701592,-1.1554362189286647,-1.1554362189286647,-1.1554362189286647,1.249402622442442,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.229822795238385,-0.5043776416961785,-0.9145387206035746,-0.9145387206035742,-0.9145387206035747,-0.21282761038855053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5806837432781852,0.16924859095314188,0.5127381923442611,0.5127381923442614,0.5127381923442613,-1.0316765407739061,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9034799326824874,-0.8411907580208388,-0.8973746665725743,-0.8973746665725739,-0.8973746665725741,1.249402622442442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.6665040116319852,-1.178003874345499,-0.6710666141738343,-0.6710666141738341,-0.6710666141738344,0.664510529310045,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.013441881834428227,0.5060617072778021,0.3609221344400629,0.36092213444006294,0.3609221344400628,-1.0316765407739061,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.7856652660388935,-0.8411907580208388,-0.8570820497348008,-0.8570820497348006,-0.8570820497348008,0.19659685480412747,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.4677105566401463,-0.8411907580208388,-1.090341544016096,-1.0903415440160957,-1.0903415440160957,-0.6807412848944681,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.377749836742961,-0.8411907580208388,-1.0595749771655276,-1.0595749771655274,-1.0595749771655276,0.6060213199968054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.7788899816951724,0.16924859095314188,-0.4172102550553388,-0.4172102550553387,-0.41721025505533893,0.4305536920570865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.9855361541786646,0.8428748236024622,-0.3139684700588716,-0.31396847005887146,-0.31396847005887163,-0.21282761038855053,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.732592205346412,0.16924859095314188,-0.3855425753681432,-0.385542575368143,-0.3855425753681431,-0.27131681970179006,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.797869246963021,0.5060617072778021,0.9868951849506463,0.9868951849506463,0.9868951849506464,1.1324242038159629,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.2624627528293234,0.16924859095314188,-0.0639740230973513,-0.06397402309735113,-0.0639740230973512,-1.4995902152798235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2323503779683411,0.5060617072778021,0.16477990700080616,0.16477990700080627,0.16477990700080622,-1.0316765407739061,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.9874181776074761,-0.1675645253715183,-0.681922878348442,-0.6819228783484419,-0.6819228783484421,1.249402622442442,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.35720661000577,0.5060617072778021,1.433246410026811,1.4332464100268107,1.4332464100268112,-0.44678444764150904,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6076258496733349,-0.1675645253715183,-0.4654412468824498,-0.46544124688244976,-0.4654412468824499,-0.7977197035209476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.34263695089668933,-1.5148169906701592,-1.0967351541426436,-1.0967351541426433,-1.0967351541426436,1.6588270876351205,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.31429647582887,0.8428748236024622,1.7834789325293736,1.7834789325293734,1.783478932529374,-0.21282761038855053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.5539590105890635,-1.178003874345499,-0.6967268749501798,-0.6967268749501796,-0.6967268749501799,1.1909134131292025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.5130381499113543,0.5060617072778021,1.557599981481409,1.5575999814814085,1.5575999814814088,-1.616568633906303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.31929986037942776,-1.5148169906701592,-1.0940747257678385,-1.0940747257678383,-1.0940747257678385,-0.3882952383282695,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.12147002664820268,0.8428748236024622,0.6956211880445702,0.6956211880445701,0.6956211880445703,0.664510529310045,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.236974484267868,1.5165010562517827,-0.35602040243482247,-0.3560204024348224,-0.3560204024348225,0.07961843617764797,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4421150380083112,0.16924859095314188,-0.8708562030946786,-0.8708562030946784,-0.8708562030946787,0.02112922686440847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.9923114385223857,-0.1675645253715183,-0.6847120371284796,-0.6847120371284794,-0.6847120371284796,-0.44678444764150904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1270643160252822,1.5165010562517827,-0.23072280800851988,-0.23072280800851966,-0.2307228080085199,0.07961843617764797,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.7259759519824255,-1.5148169906701592,-0.9749132806576184,-0.9749132806576182,-0.9749132806576183,-0.9146981221474265,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4783016687508449,0.5060617072778021,0.7318802521850585,0.7318802521850586,0.7318802521850585,-0.03735998244883102,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.095228948715223,0.8428748236024622,1.583689343608529,1.5836893436085293,1.5836893436085295,-1.090165750087146,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.6751095384951629,0.8428748236024622,-0.9428594097547252,-0.9428594097547249,-0.9428594097547252,1.483359459695401,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3975920350179823,-0.8411907580208388,-0.7243610019400905,-0.7243610019400902,-0.7243610019400905,0.547532110683566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.0352215726992857,-1.178003874345499,-1.0590600555445975,-1.0590600555445975,-1.0590600555445977,-1.5580794245930636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.9664985461845229,-0.5043776416961785,0.08698383210529705,0.08698383210529714,0.08698383210529693,0.781488947936525,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4237229893153141,-0.5043776416961785,-0.16052182702172837,-0.1605218270217282,-0.1605218270217283,-0.5637628662679885,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2238003202661882,0.8428748236024622,-0.5312653940913362,-0.5312653940913361,-0.5312653940913363,1.5418486690086404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8396501670826341,0.16924859095314188,0.6898712299441849,0.689871229944185,0.6898712299441851,-0.505273656954749,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7722737283311861,-0.8411907580208388,-0.32426690247747186,-0.3242669024774717,-0.3242669024774719,-1.265633378026865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6032162435145674,-1.5148169906701592,-1.240441196517194,-1.240441196517194,-1.2404411965171942,0.7229997386232845,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.4339931659012755,-1.5148169906701592,-0.8941993165768392,-0.8941993165768389,-0.894199316576839,1.6588270876351205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.1264705376334923,1.5165010562517827,2.33830697908146,2.3383069790814606,2.3383069790814606,1.0739349945027235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1.1061446846023288,-0.5043776416961785,0.15066247256030837,0.1506624725603084,0.15066247256030837,-1.4995902152798235,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.3872117347963729,-0.1675645253715183,0.10161618816672474,0.10161618816672506,0.1016161881667248,-0.27131681970179006,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0161839647051443,-0.5043776416961785,0.10964038342621746,0.10964038342621775,0.10964038342621736,1.249402622442442,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.2987048527328822,-0.5043776416961785,-0.9459489394803052,-0.945948939480305,-0.9459489394803053,-1.1486549594003854,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.660806160436196,0.8428748236024622,-0.9298147286911649,-0.9298147286911645,-0.9298147286911649,0.37206448274384646,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.4303392426793006,-1.178003874345499,-0.9211468814055097,-0.9211468814055095,-0.9211468814055096,-0.44678444764150904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.9610698496041165,-0.8411907580208388,-0.9170704185731472,-0.917070418573147,-0.9170704185731471,0.19659685480412747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
