Unit price,Quantity,Total,cogs,gross income,Rating,Branch A,Branch B,Branch C,Mandalay,Naypyitaw,Yangon,Electronic accessories,Fashion accessories,Food and beverages,Health and beauty,Home and lifestyle,Sports and travel,Morning,Afternoon,Evening,Night,Cash,Credit card,Ewallet,Customer type,Gender
1.6308342157386684,-1.1857092583741058,-0.4604621653276708,-0.46046216532767087,-0.46046216532767076,0.4443366097686524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.4903225882786093,-1.5280287844294231,-1.2388414894114774,-1.2388414894114774,-1.2388414894114774,-1.1264769370403318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.392170868267158,-0.15875068020815347,0.6764988096535567,0.6764988096535567,0.6764988096535565,0.9679411253716468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.444366655828281,0.8682078979577987,1.9150285845896866,1.9150285845896866,1.9150285845896866,0.7934062868373158,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.151049969131312,-0.15875068020815347,-0.7667569192068876,-0.7667569192068877,-0.7667569192068876,-0.4865158624144496,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.12491104410721167,-1.5280287844294231,-1.0838696517795259,-1.083869651779526,-1.083869651779526,-0.661050700948781,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.7936222934410153,-1.1857092583741058,-1.010805367112052,-1.010805367112052,-1.010805367112052,0.7352280073258711,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.5075311233841326,-0.5010702062634709,0.3318259885048205,0.3318259885048207,0.3318259885048206,-1.4173683345975512,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09030202199625785,1.210527424013116,0.9348424436893137,0.9348424436893138,0.9348424436893137,-1.5337248936204388,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.4885785749083024,1.5528469500684337,1.636165133825931,1.6361651338259313,1.636165133825931,1.2588325229288662,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.49595501220475774,0.8682078979577987,0.15324348308960808,0.153243483089608,0.1532434830896078,-0.7774072599716689,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.06836466200680055,-0.5010702062634709,-0.3215455817883371,-0.32154558178833714,-0.3215455817883372,-0.1956244648572303,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9216523195277624,-0.15875068020815347,0.4094836212683109,0.4094836212683109,0.4094836212683108,1.433367361463198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.47023534876884227,-1.1857092583741058,-0.9373976545495487,-0.9373976545495488,-0.9373976545495486,-0.42833758290300544,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.6805314203919163,-1.1857092583741058,-0.9851341319586151,-0.9851341319586153,-0.9851341319586152,1.4915456409746417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8558402395593906,-0.8433897323187883,-0.3002101238096446,-0.3002101238096447,-0.30021012380964474,-0.8937638189945561,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.377000623237787,-1.1857092583741058,-0.7450780333331658,-0.7450780333331659,-0.7450780333331659,-0.5446941419258933,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.38683461219857784,0.18356884584716393,0.3889208760534343,0.3889208760534342,0.3889208760534342,-0.7192289804602247,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.19961059159889885,-1.1857092583741058,-0.7853449540253461,-0.7853449540253461,-0.7853449540253461,-1.1846552165517754,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6648339155132533,-1.5280287844294231,-0.9942349711768904,-0.9942349711768905,-0.9942349711768904,1.607902199997529,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2376647180552038,-1.5280287844294231,-1.2101652601765345,-1.2101652601765347,-1.2101652601765345,-1.5337248936204388,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.13171919031083637,-0.8433897323187883,-0.636468961530164,-0.6364689615301641,-0.636468961530164,1.4915456409746417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.3045704578139745,1.210527424013116,0.5314863809774537,0.5314863809774538,0.5314863809774536,-1.1264769370403318,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09975778061240326,-1.1857092583741058,-0.8080111950972769,-0.808011195097277,-0.808011195097277,-0.5446941419258933,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1340296036222504,-0.8433897323187883,-0.9777504322154862,-0.9777504322154863,-0.9777504322154862,-0.4865158624144496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.8777775995488478,0.5258883719024813,1.0619107648501382,1.0619107648501382,1.061910764850138,0.3279800507457646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0581934739449022,-0.15875068020815347,0.4869695400842865,0.48696954008428667,0.48696954008428645,0.15344521221143312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2431481124767065,0.8682078979577987,1.7323249444341229,1.7323249444341227,1.7323249444341229,-1.3010117755746633,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0848596588182942,1.210527424013116,-0.2655668348985685,-0.2655668348985686,-0.2655668348985685,-1.2428334960632197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.2667474233493929,1.5528469500684337,0.7788832508591534,0.7788832508591534,0.7788832508591534,1.084297684394535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.000892522306923,0.18356884584716393,-0.5561068340933183,-0.5561068340933184,-0.5561068340933183,-1.1264769370403318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5188370024799681,-1.1857092583741058,-0.7128816681741732,-0.7128816681741733,-0.7128816681741733,1.2006542434174223,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.6568910782756908,-0.5010702062634709,-0.05435867945557667,-0.054358679455576764,-0.054358679455576785,-1.1846552165517754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6761808258526277,1.5528469500684337,1.8490904287440695,1.8490904287440697,1.8490904287440695,0.6188714483029839,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.35033632951611837,-0.8433897323187883,-0.7109069577777549,-0.7109069577777551,-0.7109069577777551,-1.4755466141089948,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.6147193404235441,0.18356884584716393,-0.2931269234746663,-0.29312692347466623,-0.29312692347466623,1.433367361463198,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.6450187992387484,0.8682078979577987,-0.8900904620092688,-0.890090462009269,-0.8900904620092689,-0.0792679058343425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.2783235345287676,1.5528469500684337,2.5325119398522866,2.5325119398522866,2.532511939852287,1.5497239204860853,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.17218983718793873,-0.5010702062634709,-0.4307556524076402,-0.43075565240764024,-0.4307556524076402,-1.7082597321547703,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.4948613524143592,-1.1857092583741058,-1.1699841964581117,-1.169984196458112,-1.1699841964581117,-0.25380274436867395,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.03110991863504929,-0.15875068020815347,-0.13120067096837254,-0.13120067096837248,-0.13120067096837257,1.6660804795089736,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.1516163690724188,-1.1857092583741058,-0.5692429510781873,-0.5692429510781875,-0.5692429510781873,0.7352280073258711,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6236068079468592,-1.5280287844294231,-0.998914176246664,-0.9989141762466641,-0.9989141762466641,-0.4865158624144496,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.4464478682996948,-0.15875068020815347,-0.9343926604680427,-0.9343926604680429,-0.9343926604680427,0.6770497278144275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.1627751098153323,1.210527424013116,-0.3451562495715984,-0.3451562495715984,-0.34515624957159835,-0.7774072599716689,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0396601870572573,0.18356884584716393,0.8334882861688049,0.8334882861688049,0.8334882861688049,0.21162349172287678,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17464738885227482,-1.5280287844294231,-1.0498702901716297,-1.04987029017163,-1.0498702901716297,-0.5446941419258933,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.6578786309567062,0.8682078979577987,-0.9017670104402634,-0.9017670104402635,-0.9017670104402635,-1.6500814526433267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4197816834263028,-0.8433897323187883,-0.10819100200141252,-0.10819100200141234,-0.10819100200141242,0.15344521221143312,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7251626010601226,1.210527424013116,0.10185808429585569,0.10185808429585558,0.10185808429585572,-1.5919031731318825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2671256536940389,0.8682078979577987,0.36101735958230735,0.3610173595823072,0.36101735958230724,-1.1264769370403318,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1109575525988555,-0.15875068020815347,-0.7440048211611995,-0.7440048211611995,-0.7440048211611996,1.084297684394535,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.8083732768822022,0.8682078979577987,-0.13042795820455663,-0.13042795820455663,-0.13042795820455672,-0.7192289804602247,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.9573960326726539,-0.8433897323187883,-0.9176076220984879,-0.9176076220984879,-0.9176076220984879,-1.0682986575288882,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.48630919284042795,0.8682078979577987,1.0451257264805833,1.0451257264805836,1.0451257264805833,0.9097628458602032,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.69131003963846,-1.5280287844294231,-0.9912299770953844,-0.9912299770953846,-0.9912299770953844,-1.1264769370403318,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
